epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.0654296875,0.0010000000474974513,3.47416615486145,0.1328125,3.4191761016845703
1,0.111328125,0.0010000000474974513,3.232255220413208,0.12109375,3.2677905559539795
2,0.12646484375,0.0010000000474974513,3.0710158348083496,0.12890625,3.173401355743408
3,0.1357421875,0.0010000000474974513,2.955901622772217,0.1171875,3.1160686016082764
4,0.16064453125,0.0010000000474974513,2.8433756828308105,0.138671875,2.922506332397461
