epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.06689453125,0.0010000000474974513,4.229416370391846,0.072265625,3.514437675476074
1,0.09375,0.0010000000474974513,3.4886293411254883,0.0390625,3.5515527725219727
2,0.119140625,0.0010000000474974513,3.301830291748047,0.07421875,3.6011223793029785
3,0.12255859375,0.0010000000474974513,3.17716646194458,0.05859375,4.065437316894531
4,0.15283203125,0.0010000000474974513,3.097839117050171,0.064453125,4.322192192077637
